"GOV","Government","TAX","Tax","VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2004","2004","DKK","Danish Krone","9","billions",,,72.675144,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2005","2005","DKK","Danish Krone","9","billions",,,75.982862,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2006","2006","DKK","Danish Krone","9","billions",,,78.771113,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2007","2007","DKK","Danish Krone","9","billions",,,78.868441,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2008","2008","DKK","Danish Krone","9","billions",,,74.205235,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2009","2009","DKK","Danish Krone","9","billions",,,66.058613,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2010","2010","DKK","Danish Krone","9","billions",,,71.8181,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2011","2011","DKK","Danish Krone","9","billions",,,73.88581,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","DNK","Denmark","2012","2012","DKK","Danish Krone","9","billions",,,75.00321,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1965","1965","EUR","Euro","9","billions",,,0.069116,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1966","1966","EUR","Euro","9","billions",,,0.067854,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1967","1967","EUR","Euro","9","billions",,,0.079935,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1968","1968","EUR","Euro","9","billions",,,0.090873,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1969","1969","EUR","Euro","9","billions",,,0.104336,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1970","1970","EUR","Euro","9","billions",,,0.122366,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1971","1971","EUR","Euro","9","billions",,,0.138233,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1972","1972","EUR","Euro","9","billions",,,0.147188,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1973","1973","EUR","Euro","9","billions",,,0.156383,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1974","1974","EUR","Euro","9","billions",,,0.160951,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1975","1975","EUR","Euro","9","billions",,,0.156383,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1976","1976","EUR","Euro","9","billions",,,0.174294,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1977","1977","EUR","Euro","9","billions",,,0.218768,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1978","1978","EUR","Euro","9","billions",,,0.20783,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1979","1979","EUR","Euro","9","billions",,,0.179102,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1980","1980","EUR","Euro","9","billions",,,1.238986,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1981","1981","EUR","Euro","9","billions",,,1.706427,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1982","1982","EUR","Euro","9","billions",,,1.483211,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1983","1983","EUR","Euro","9","billions",,,1.828875,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1984","1984","EUR","Euro","9","billions",,,2.493744,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1985","1985","EUR","Euro","9","billions",,,2.689088,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1986","1986","EUR","Euro","9","billions",,,3.191333,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1987","1987","EUR","Euro","9","billions",,,4.380658,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1988","1988","EUR","Euro","9","billions",,,4.691586,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1989","1989","EUR","Euro","9","billions",,,5.1609,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1990","1990","EUR","Euro","9","billions",,,6.048,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1991","1991","EUR","Euro","9","billions",,,7.595,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1992","1992","EUR","Euro","9","billions",,,8.816,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1993","1993","EUR","Euro","9","billions",,,8.9776,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1994","1994","EUR","Euro","9","billions",,,10.28798,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1995","1995","EUR","Euro","9","billions",,,11.01861,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1996","1996","EUR","Euro","9","billions",,,11.92595,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1997","1997","EUR","Euro","9","billions",,,12.6984,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1998","1998","EUR","Euro","9","billions",,,14.7999,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","1999","1999","EUR","Euro","9","billions",,,15.6705,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2000","2000","EUR","Euro","9","billions",,,16.228437,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2001","2001","EUR","Euro","9","billions",,,16.707811,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2002","2002","EUR","Euro","9","billions",,,18.047002,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2003","2003","EUR","Euro","9","billions",,,19.151664,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2004","2004","EUR","Euro","9","billions",,,20.167387,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2005","2005","EUR","Euro","9","billions",,,20.929941,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2006","2006","EUR","Euro","9","billions",,,21.603415,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2007","2007","EUR","Euro","9","billions",,,22.89081,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2008","2008","EUR","Euro","9","billions",,,22.562348,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2009","2009","EUR","Euro","9","billions",,,21.996041,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2010","2010","EUR","Euro","9","billions",,,22.510554,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2011","2011","EUR","Euro","9","billions",,,21.577494,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","ESP","Spain","2012","2012","EUR","Euro","9","billions",,,21.105555,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","1995","1995","EUR","Euro","9","billions",,,0.075294,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","1996","1996","EUR","Euro","9","billions",,,0.117093,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","1997","1997","EUR","Euro","9","billions",,,0.148467,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","1998","1998","EUR","Euro","9","billions",,,0.180979,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","1999","1999","EUR","Euro","9","billions",,,0.170043,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2000","2000","EUR","Euro","9","billions",,,0.183216,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2001","2001","EUR","Euro","9","billions",,,0.228235,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2002","2002","EUR","Euro","9","billions",,,0.252068,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2003","2003","EUR","Euro","9","billions",,,0.269458,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2004","2004","EUR","Euro","9","billions",,,0.351437,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2005","2005","EUR","Euro","9","billions",,,0.410626,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2006","2006","EUR","Euro","9","billions",,,0.45615,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2007","2007","EUR","Euro","9","billions",,,0.576598,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2008","2008","EUR","Euro","9","billions",,,0.536692,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2009","2009","EUR","Euro","9","billions",,,0.697388,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2010","2010","EUR","Euro","9","billions",,,0.618554,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2011","2011","EUR","Euro","9","billions",,,0.711368,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","EST","Estonia","2012","2012","EUR","Euro","9","billions",,,0.790892,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1965","1965","EUR","Euro","9","billions",,,0.182988,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1966","1966","EUR","Euro","9","billions",,,0.219822,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1967","1967","EUR","Euro","9","billions",,,0.240341,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1968","1968","EUR","Euro","9","billions",,,0.257832,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1969","1969","EUR","Euro","9","billions",,,0.333348,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1970","1970","EUR","Euro","9","billions",,,0.366145,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1971","1971","EUR","Euro","9","billions",,,0.400287,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1972","1972","EUR","Euro","9","billions",,,0.464871,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1973","1973","EUR","Euro","9","billions",,,0.545938,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1974","1974","EUR","Euro","9","billions",,,0.59219,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1975","1975","EUR","Euro","9","billions",,,0.7592,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1976","1976","EUR","Euro","9","billions",,,0.943871,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1977","1977","EUR","Euro","9","billions",,,1.102976,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1978","1978","EUR","Euro","9","billions",,,1.208598,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1979","1979","EUR","Euro","9","billions",,,1.429597,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1980","1980","EUR","Euro","9","billions",,,1.614556,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1981","1981","EUR","Euro","9","billions",,,1.833776,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1982","1982","EUR","Euro","9","billions",,,2.092709,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1983","1983","EUR","Euro","9","billions",,,2.30082,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1984","1984","EUR","Euro","9","billions",,,2.535734,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1985","1985","EUR","Euro","9","billions",,,2.736888,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1986","1986","EUR","Euro","9","billions",,,2.927772,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1987","1987","EUR","Euro","9","billions",,,2.781438,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1988","1988","EUR","Euro","9","billions",,,3.478068,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1989","1989","EUR","Euro","9","billions",,,3.604599,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1990","1990","EUR","Euro","9","billions",,,3.810722,,
"NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","FIN","Finland","1991","1991","EUR","Euro","9","billions",,,3.690522,,
